transaction_id,timestamp,date,risk_score,fraud_label,customer_id,merchant_id,merchant_category,channel,amount_gbp,reason_code,reviewed,review_date,backlog_days,sla_breach
1044520,2026-12-27 08:39:44,2026-12-27,0.1093423615200671,0,84827,4951,utilities,ecommerce,30.52,GENERAL_RISK,0,,108,1
1044806,2026-12-27 13:25:07,2026-12-27,0.1093423376062839,0,43607,11020,fashion,ecommerce,19.71,VERY_NEW_ACCOUNT,0,,108,1
1044486,2026-12-27 08:05:55,2026-12-27,0.1090180689697337,0,43515,6737,fashion,ecommerce,21.65,GENERAL_RISK,0,,108,1
1044739,2026-12-27 12:18:41,2026-12-27,0.1090177307921968,0,17739,9277,travel,ecommerce,25.92,GENERAL_RISK,0,,108,1
1044110,2026-12-27 01:49:32,2026-12-27,0.108900645709472,0,83719,4522,fuel,card_present,21.74,NIGHT_TRANSACTION,0,,108,1
1045410,2026-12-27 23:29:31,2026-12-27,0.1088799540788577,0,68155,7411,restaurants,ecommerce,11.99,NIGHT_TRANSACTION,0,,108,1
1044442,2026-12-27 07:21:39,2026-12-27,0.1086149308669775,0,102622,10550,fuel,ecommerce,46.03,HIGH_IP_RISK,0,,108,1
1044183,2026-12-27 03:02:55,2026-12-27,0.1084927898854263,0,52220,8571,restaurants,ecommerce,37.69,NIGHT_TRANSACTION,0,,108,1
1044362,2026-12-27 06:01:42,2026-12-27,0.1083264292030949,0,58129,3320,fuel,ecommerce,40.6,AMOUNT_SPIKE,0,,108,1
1045342,2026-12-27 22:21:14,2026-12-27,0.108303229380023,0,115971,1595,fashion,ecommerce,17.98,GENERAL_RISK,0,,108,1
1044035,2026-12-27 00:34:32,2026-12-27,0.1079964984170776,0,116569,7839,utilities,ecommerce,50.51,NIGHT_TRANSACTION,0,,108,1
1045339,2026-12-27 22:18:13,2026-12-27,0.107491918108867,0,65192,8830,travel,ecommerce,78.28,AMOUNT_SPIKE,0,,108,1
1044061,2026-12-27 01:00:28,2026-12-27,0.1074750750687801,0,101741,9316,utilities,transfer,40.2,NIGHT_TRANSACTION,0,,108,1
1044366,2026-12-27 06:05:45,2026-12-27,0.1074678343948106,0,17910,8892,pharmacy,transfer,88.49,GENERAL_RISK,0,,108,1
1044310,2026-12-27 05:09:10,2026-12-27,0.1071558471187629,0,92034,514,restaurants,transfer,14.46,NIGHT_TRANSACTION,0,,108,1
1045311,2026-12-27 21:50:03,2026-12-27,0.1069925101087685,0,9551,5670,fuel,card_present,10.74,HIGH_IP_RISK,0,,108,1
1044950,2026-12-27 15:49:53,2026-12-27,0.1068824388775019,1,62456,3691,electronics,ecommerce,65.24,AMOUNT_SPIKE,0,,108,1
1044032,2026-12-27 00:31:51,2026-12-27,0.1064794750314691,0,17745,8110,fuel,card_present,28.06,NIGHT_TRANSACTION,0,,108,1
1044595,2026-12-27 09:54:57,2026-12-27,0.1061907074765013,0,26380,2290,utilities,ecommerce,67.35,GENERAL_RISK,0,,108,1
1045102,2026-12-27 18:21:27,2026-12-27,0.106114106750429,0,7522,9191,utilities,card_present,21.66,GENERAL_RISK,0,,108,1
1044688,2026-12-27 11:27:10,2026-12-27,0.1058296875218238,1,39207,6537,utilities,ecommerce,45.46,GENERAL_RISK,0,,108,1
1044968,2026-12-27 16:07:27,2026-12-27,0.1056458229067794,0,66287,75,grocery,ecommerce,32.77,GENERAL_RISK,0,,108,1
1045408,2026-12-27 23:27:28,2026-12-27,0.1055629308761768,0,66673,2587,grocery,card_present,27.65,NIGHT_TRANSACTION,0,,108,1
1044538,2026-12-27 08:57:22,2026-12-27,0.10550870435195,0,18049,4838,fuel,card_present,43.72,GENERAL_RISK,0,,108,1
1044136,2026-12-27 02:15:04,2026-12-27,0.1055082463604159,0,29535,7067,electronics,card_present,38.15,NIGHT_TRANSACTION,0,,108,1
1044710,2026-12-27 11:49:43,2026-12-27,0.1049126937713497,0,2511,300,fuel,ecommerce,13.89,GENERAL_RISK,0,,108,1
1044821,2026-12-27 13:40:51,2026-12-27,0.1046535490497163,0,38405,3081,fuel,transfer,44.77,GENERAL_RISK,0,,108,1
1044854,2026-12-27 14:13:12,2026-12-27,0.104432591147396,0,11886,6228,fashion,transfer,56.14,HIGH_IP_RISK,0,,108,1
1045287,2026-12-27 21:26:24,2026-12-27,0.1042745370764953,0,618,10213,gaming,transfer,41.77,VERY_NEW_ACCOUNT,0,,108,1
1045366,2026-12-27 22:45:24,2026-12-27,0.1042313048049975,1,38499,6517,grocery,ecommerce,29.78,HIGH_IP_RISK,0,,108,1
1045262,2026-12-27 21:01:51,2026-12-27,0.1040197506195953,0,31961,3564,grocery,ecommerce,30.75,GENERAL_RISK,0,,108,1
1044646,2026-12-27 10:45:16,2026-12-27,0.1039158201337845,0,62712,5842,grocery,ecommerce,15.69,HIGH_IP_RISK,0,,108,1
1044734,2026-12-27 12:13:16,2026-12-27,0.1038962263258832,0,94031,5551,electronics,ecommerce,95.08,AMOUNT_SPIKE,0,,108,1
1045051,2026-12-27 17:30:54,2026-12-27,0.1029269318758991,0,11781,6281,electronics,card_present,27.85,HIGH_IP_RISK,0,,108,1
1044955,2026-12-27 15:54:22,2026-12-27,0.1028809378844306,0,94237,11141,electronics,card_present,138.96,AMOUNT_SPIKE,0,,108,1
1044497,2026-12-27 08:16:51,2026-12-27,0.1028111924755004,0,71068,11119,travel,ecommerce,108.93,AMOUNT_SPIKE,0,,108,1
1044672,2026-12-27 11:11:40,2026-12-27,0.1024878339348654,0,114079,4498,restaurants,transfer,3.54,GENERAL_RISK,0,,108,1
1044104,2026-12-27 01:43:52,2026-12-27,0.1024369148279515,0,45051,3787,restaurants,card_present,24.73,NIGHT_TRANSACTION,0,,108,1
1044056,2026-12-27 00:55:57,2026-12-27,0.1021340889358352,1,70642,9626,grocery,ecommerce,48.2,NIGHT_TRANSACTION,0,,108,1
1044363,2026-12-27 06:02:01,2026-12-27,0.1021207091694219,0,24722,5630,electronics,ecommerce,132.39,GENERAL_RISK,0,,108,1
1044049,2026-12-27 00:48:19,2026-12-27,0.10123587835268,0,26140,4830,utilities,ecommerce,14.06,NIGHT_TRANSACTION,0,,108,1
1044384,2026-12-27 06:23:18,2026-12-27,0.1010491930486543,0,22797,4167,utilities,ecommerce,22.35,GENERAL_RISK,0,,108,1
1044585,2026-12-27 09:44:32,2026-12-27,0.1009242705900193,0,106379,7656,electronics,card_present,6.7,GENERAL_RISK,0,,108,1
1044891,2026-12-27 14:50:33,2026-12-27,0.1008860124586772,0,43256,7049,fashion,card_present,42.99,GENERAL_RISK,0,,108,1
1045434,2026-12-27 23:53:40,2026-12-27,0.1008786762825604,0,10278,1611,fuel,card_present,22.47,NIGHT_TRANSACTION,0,,108,1
1044248,2026-12-27 04:07:25,2026-12-27,0.1007670709746525,0,18879,6402,utilities,card_present,12.43,NIGHT_TRANSACTION,0,,108,1
1044723,2026-12-27 12:02:00,2026-12-27,0.1006273706715461,0,62281,10636,electronics,card_present,46.17,HIGH_IP_RISK,0,,108,1
1044490,2026-12-27 08:09:54,2026-12-27,0.100584959119535,0,22803,6319,utilities,card_present,22.08,GENERAL_RISK,0,,108,1
1045055,2026-12-27 17:34:34,2026-12-27,0.1005087444735148,1,6545,6692,gaming,ecommerce,15.98,HIGH_VELOCITY_1H,0,,108,1
1044601,2026-12-27 10:00:13,2026-12-27,0.1003587989925689,1,91301,10740,restaurants,ecommerce,21.36,HIGH_IP_RISK,0,,108,1
1045198,2026-12-27 19:57:05,2026-12-27,0.100354335637005,0,80655,1755,grocery,ecommerce,61.5,GENERAL_RISK,0,,108,1
1045033,2026-12-27 17:12:55,2026-12-27,0.1001205500813135,0,113891,4262,restaurants,card_present,76.78,GENERAL_RISK,0,,108,1
1045744,2026-12-28 05:03:05,2026-12-28,0.4584234516555707,0,34016,498,fashion,ecommerce,29.17,NIGHT_TRANSACTION,1,2026-12-28,0,0
1046760,2026-12-28 21:59:37,2026-12-28,0.4364859419066724,0,75958,9145,restaurants,ecommerce,42.57,HIGH_IP_RISK,1,2026-12-28,0,0
1045566,2026-12-28 02:05:38,2026-12-28,0.3847965212440556,1,78461,4682,utilities,card_present,24.44,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045466,2026-12-28 00:25:23,2026-12-28,0.3672580187971602,1,24443,4715,fashion,card_present,76.32,NIGHT_TRANSACTION,1,2026-12-28,0,0
1046862,2026-12-28 23:41:47,2026-12-28,0.3639897015521166,1,32515,6727,utilities,ecommerce,150.55,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045928,2026-12-28 08:07:49,2026-12-28,0.3606511641384319,0,99856,5557,restaurants,ecommerce,179.23,AMOUNT_SPIKE,1,2026-12-28,0,0
1046794,2026-12-28 22:33:52,2026-12-28,0.3565163829166951,0,100558,9237,travel,ecommerce,27.86,VERY_NEW_ACCOUNT,1,2026-12-28,0,0
1046873,2026-12-28 23:52:07,2026-12-28,0.3506211352028305,0,73022,7868,utilities,card_present,38.52,NIGHT_TRANSACTION,1,2026-12-28,0,0
1046008,2026-12-28 09:27:43,2026-12-28,0.3403682766379314,0,68311,3627,electronics,ecommerce,98.86,AMOUNT_SPIKE,1,2026-12-28,0,0
1046371,2026-12-28 15:30:40,2026-12-28,0.3391746378690424,1,61093,704,crypto,ecommerce,84.22,HIGH_IP_RISK,1,2026-12-28,0,0
1046580,2026-12-28 18:59:19,2026-12-28,0.3336218069410262,0,110996,1979,electronics,ecommerce,45.56,HIGH_IP_RISK,1,2026-12-28,0,0
1046229,2026-12-28 13:08:07,2026-12-28,0.3317522530684667,1,119782,2847,utilities,ecommerce,5.48,HIGH_VELOCITY_1H,1,2026-12-28,0,0
1046652,2026-12-28 20:11:24,2026-12-28,0.319929268915361,0,46536,1681,electronics,ecommerce,20.61,HIGH_IP_RISK,1,2026-12-28,0,0
1046386,2026-12-28 15:45:51,2026-12-28,0.3190773444175186,1,52824,2985,grocery,ecommerce,31.89,HIGH_IP_RISK,1,2026-12-28,0,0
1046408,2026-12-28 16:07:29,2026-12-28,0.2996719318544383,0,94847,9394,crypto,ecommerce,36.52,HIGH_IP_RISK,1,2026-12-28,0,0
1045757,2026-12-28 05:16:41,2026-12-28,0.2877414389426258,0,3510,6118,grocery,ecommerce,6.36,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045749,2026-12-28 05:08:28,2026-12-28,0.2760819907626231,0,89082,5293,grocery,ecommerce,123.3,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045530,2026-12-28 01:29:24,2026-12-28,0.2758384555573398,1,42597,2451,restaurants,ecommerce,15.0,NIGHT_TRANSACTION,1,2026-12-28,0,0
1046772,2026-12-28 22:11:50,2026-12-28,0.2730529256189152,0,34812,185,utilities,ecommerce,18.51,HIGH_IP_RISK,1,2026-12-28,0,0
1045590,2026-12-28 02:29:20,2026-12-28,0.2726576142386547,1,15741,9307,utilities,ecommerce,68.33,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045746,2026-12-28 05:05:56,2026-12-28,0.2710609629532766,0,107983,10230,restaurants,ecommerce,10.56,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045890,2026-12-28 07:29:57,2026-12-28,0.2647900132343445,1,83509,10208,travel,ecommerce,19.55,HIGH_IP_RISK,1,2026-12-28,0,0
1045712,2026-12-28 04:31:26,2026-12-28,0.2624433424956076,0,93555,9395,fuel,card_present,39.11,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045515,2026-12-28 01:14:39,2026-12-28,0.2610336947237222,1,44523,5909,restaurants,ecommerce,18.88,NIGHT_TRANSACTION,1,2026-12-28,0,0
1045818,2026-12-28 06:17:44,2026-12-28,0.2609825333512514,0,38026,8284,grocery,ecommerce,36.6,HIGH_VELOCITY_1H,1,2026-12-28,0,0
1046330,2026-12-28 14:49:07,2026-12-28,0.2587836171090097,0,42473,3092,grocery,ecommerce,7.45,GENERAL_RISK,1,2026-12-28,0,0
1046529,2026-12-28 18:08:32,2026-12-28,0.2560239267271201,0,84306,4424,fuel,card_present,77.91,AMOUNT_SPIKE,1,2026-12-28,0,0
1045708,2026-12-28 04:27:33,2026-12-28,0.2468211727823626,0,55144,2465,grocery,ecommerce,5.32,NIGHT_TRANSACTION,1,2026-12-28,0,0
1046015,2026-12-28 09:34:31,2026-12-28,0.2447333011286904,1,43028,10887,restaurants,ecommerce,9.97,GENERAL_RISK,1,2026-12-28,0,0
1046350,2026-12-28 15:09:47,2026-12-28,0.2441262165329343,0,101764,3697,fashion,ecommerce,6.65,HIGH_IP_RISK,1,2026-12-28,0,0
1046012,2026-12-28 09:31:27,2026-12-28,0.2431451935501001,1,33364,4501,fashion,card_present,8.06,HIGH_VELOCITY_1H,1,2026-12-29,0,0
1046041,2026-12-28 10:00:36,2026-12-28,0.2408164803688807,0,39465,343,grocery,transfer,33.04,AMOUNT_SPIKE,1,2026-12-29,0,0
1046551,2026-12-28 18:30:32,2026-12-28,0.2381324792729529,1,95231,10740,fuel,ecommerce,7.88,HIGH_IP_RISK,1,2026-12-29,0,0
1046339,2026-12-28 14:58:00,2026-12-28,0.2370016574240279,1,109235,2767,grocery,ecommerce,72.35,HIGH_VELOCITY_1H,1,2026-12-30,1,0
1045543,2026-12-28 01:42:18,2026-12-28,0.2368855961458709,1,107739,10695,grocery,ecommerce,18.04,NIGHT_TRANSACTION,1,2026-12-30,1,0
1046642,2026-12-28 20:01:09,2026-12-28,0.2365065852915846,0,86359,835,grocery,ecommerce,23.82,GENERAL_RISK,1,2026-12-30,1,0
1045666,2026-12-28 03:45:42,2026-12-28,0.2337478108600571,0,9072,2673,utilities,card_present,8.89,NIGHT_TRANSACTION,1,2027-01-22,24,1
1046313,2026-12-28 14:32:05,2026-12-28,0.2330380780920166,0,115341,6623,gaming,ecommerce,21.25,AMOUNT_SPIKE,1,2027-01-29,31,1
1045618,2026-12-28 02:57:34,2026-12-28,0.2297339136290282,1,81061,3348,travel,ecommerce,41.1,NIGHT_TRANSACTION,0,,107,1
1046180,2026-12-28 12:19:44,2026-12-28,0.2293993910164573,0,46185,1660,pharmacy,ecommerce,41.49,HIGH_IP_RISK,0,,107,1
1045599,2026-12-28 02:38:15,2026-12-28,0.227271186494129,0,44136,3703,utilities,ecommerce,74.43,NIGHT_TRANSACTION,0,,107,1
1045508,2026-12-28 01:07:43,2026-12-28,0.2249586741108587,0,67555,5663,restaurants,ecommerce,6.12,NIGHT_TRANSACTION,0,,107,1
1045943,2026-12-28 08:22:01,2026-12-28,0.2248216588190267,0,2103,2253,utilities,ecommerce,42.06,VERY_NEW_ACCOUNT,0,,107,1
1046118,2026-12-28 11:17:51,2026-12-28,0.222258443130302,0,76468,5785,fashion,ecommerce,19.38,HIGH_IP_RISK,0,,107,1
1046011,2026-12-28 09:30:27,2026-12-28,0.2219289462983162,0,80421,3139,travel,ecommerce,80.35,HIGH_IP_RISK,0,,107,1
1045705,2026-12-28 04:24:02,2026-12-28,0.2218525375754456,0,13345,181,grocery,ecommerce,31.57,NIGHT_TRANSACTION,0,,107,1
1045642,2026-12-28 03:21:26,2026-12-28,0.220243732106037,0,56206,3457,restaurants,ecommerce,72.46,NIGHT_TRANSACTION,0,,107,1
1046691,2026-12-28 20:50:13,2026-12-28,0.2201871899416304,0,89472,5014,restaurants,ecommerce,13.67,HIGH_IP_RISK,0,,107,1
1046473,2026-12-28 17:12:00,2026-12-28,0.2194933771784754,0,11582,4546,restaurants,ecommerce,13.85,HIGH_IP_RISK,0,,107,1
1045845,2026-12-28 06:44:29,2026-12-28,0.2194072803746669,0,108359,7076,utilities,ecommerce,39.84,GENERAL_RISK,0,,107,1
1046102,2026-12-28 11:01:42,2026-12-28,0.2160813260154559,1,25574,3074,electronics,ecommerce,57.78,AMOUNT_SPIKE,0,,107,1
1046023,2026-12-28 09:42:17,2026-12-28,0.2153759714552654,0,56584,10242,grocery,ecommerce,46.44,HIGH_IP_RISK,0,,107,1
1045783,2026-12-28 05:42:20,2026-12-28,0.2144360984282979,0,14268,5022,fuel,ecommerce,8.27,NIGHT_TRANSACTION,0,,107,1
1046388,2026-12-28 15:47:15,2026-12-28,0.214120320200192,0,5272,10162,electronics,ecommerce,118.83,HIGH_IP_RISK,0,,107,1
1046083,2026-12-28 10:42:37,2026-12-28,0.2124685588591903,0,87894,7905,utilities,ecommerce,26.26,HIGH_IP_RISK,0,,107,1
1045456,2026-12-28 00:15:09,2026-12-28,0.2107649155639557,1,12144,8050,restaurants,transfer,32.61,NIGHT_TRANSACTION,0,,107,1
1045795,2026-12-28 05:54:38,2026-12-28,0.2093136708110758,0,82029,3689,pharmacy,ecommerce,56.21,NIGHT_TRANSACTION,0,,107,1
1046298,2026-12-28 14:17:13,2026-12-28,0.2092677714186101,1,35798,8232,crypto,ecommerce,138.37,AMOUNT_SPIKE,0,,107,1
1046687,2026-12-28 20:46:20,2026-12-28,0.2090989857470677,1,92173,10145,electronics,ecommerce,33.47,GENERAL_RISK,0,,107,1
1046342,2026-12-28 15:01:39,2026-12-28,0.2087696921752136,0,119555,10644,grocery,ecommerce,36.91,VERY_NEW_ACCOUNT,0,,107,1
1045771,2026-12-28 05:30:41,2026-12-28,0.2071382996725974,0,73150,11491,gaming,card_present,56.41,NIGHT_TRANSACTION,0,,107,1
1046788,2026-12-28 22:27:58,2026-12-28,0.2067650999517362,0,16685,9607,grocery,transfer,13.95,GENERAL_RISK,0,,107,1
1045540,2026-12-28 01:39:44,2026-12-28,0.2060291897287172,0,1261,2595,fashion,ecommerce,73.41,NIGHT_TRANSACTION,0,,107,1
1046841,2026-12-28 23:20:40,2026-12-28,0.2059949979123401,1,27522,1682,utilities,ecommerce,10.16,NIGHT_TRANSACTION,0,,107,1
1046690,2026-12-28 20:49:58,2026-12-28,0.2050122754131903,0,65274,9346,utilities,ecommerce,49.31,HIGH_IP_RISK,0,,107,1
1046523,2026-12-28 18:02:53,2026-12-28,0.2048264581797706,0,18498,10134,electronics,ecommerce,41.96,HIGH_IP_RISK,0,,107,1
1046037,2026-12-28 09:56:22,2026-12-28,0.2047649956285872,0,96679,1703,travel,transfer,124.46,AMOUNT_SPIKE,0,,107,1
1045787,2026-12-28 05:46:34,2026-12-28,0.20425557192214,1,91899,7330,fashion,ecommerce,15.07,NIGHT_TRANSACTION,0,,107,1
1045821,2026-12-28 06:20:02,2026-12-28,0.2036886553722982,0,117409,1920,gaming,ecommerce,9.24,HIGH_IP_RISK,0,,107,1
1046545,2026-12-28 18:24:38,2026-12-28,0.2029266434696676,0,35798,5446,gaming,ecommerce,15.11,HIGH_VELOCITY_1H,0,,107,1
1045485,2026-12-28 00:44:25,2026-12-28,0.2026084550091688,0,86585,9601,fashion,ecommerce,20.24,NIGHT_TRANSACTION,0,,107,1
1046347,2026-12-28 15:06:51,2026-12-28,0.200468027376435,0,63627,10250,grocery,ecommerce,33.8,GENERAL_RISK,0,,107,1
1046868,2026-12-28 23:47:50,2026-12-28,0.1989719656454153,0,117054,891,restaurants,card_present,8.98,NIGHT_TRANSACTION,0,,107,1
1046683,2026-12-28 20:42:03,2026-12-28,0.1968798907895514,0,45407,4782,grocery,ecommerce,30.23,HIGH_IP_RISK,0,,107,1
1046844,2026-12-28 23:23:47,2026-12-28,0.1966850882412232,0,67087,6408,grocery,ecommerce,32.47,NIGHT_TRANSACTION,0,,107,1
1046694,2026-12-28 20:53:31,2026-12-28,0.19603076027566,0,19707,8259,fuel,ecommerce,43.85,HIGH_IP_RISK,0,,107,1
1046157,2026-12-28 11:56:17,2026-12-28,0.1959919703713641,0,111702,1269,grocery,ecommerce,48.03,HIGH_IP_RISK,0,,107,1
1046099,2026-12-28 10:58:19,2026-12-28,0.1957907918802016,0,59689,2203,restaurants,ecommerce,18.08,HIGH_IP_RISK,0,,107,1
1045638,2026-12-28 03:17:01,2026-12-28,0.1947534501060344,0,10396,7349,utilities,ecommerce,457.46,NIGHT_TRANSACTION,0,,107,1
1046006,2026-12-28 09:25:06,2026-12-28,0.1935526967227525,0,60787,8495,travel,ecommerce,22.25,HIGH_IP_RISK,0,,107,1
1045788,2026-12-28 05:47:51,2026-12-28,0.1911066989116649,0,870,10446,fashion,ecommerce,17.72,NIGHT_TRANSACTION,0,,107,1
1046248,2026-12-28 13:27:07,2026-12-28,0.1909360488743043,0,15624,2500,grocery,ecommerce,12.43,GENERAL_RISK,0,,107,1
1045767,2026-12-28 05:26:42,2026-12-28,0.1898342351318876,0,8249,9874,utilities,ecommerce,146.62,NIGHT_TRANSACTION,0,,107,1
1045759,2026-12-28 05:18:45,2026-12-28,0.1886863985751814,1,35624,8971,gaming,card_present,63.71,NIGHT_TRANSACTION,0,,107,1
1046231,2026-12-28 13:10:02,2026-12-28,0.1867928764372429,0,14639,6498,fashion,ecommerce,24.14,GENERAL_RISK,0,,107,1
1045669,2026-12-28 03:48:12,2026-12-28,0.1856320542357054,0,51744,4551,grocery,ecommerce,42.01,NIGHT_TRANSACTION,0,,107,1
1045904,2026-12-28 07:43:07,2026-12-28,0.1849548409626504,1,54317,8265,electronics,card_present,19.57,HIGH_IP_RISK,0,,107,1
1045520,2026-12-28 01:19:00,2026-12-28,0.1842347087819301,0,64030,4852,gaming,ecommerce,22.57,NIGHT_TRANSACTION,0,,107,1
1046399,2026-12-28 15:58:33,2026-12-28,0.1835599717872603,0,86827,7302,grocery,ecommerce,7.77,VERY_NEW_ACCOUNT,0,,107,1
1046013,2026-12-28 09:32:41,2026-12-28,0.1833087877932352,0,3622,6189,travel,ecommerce,27.7,HIGH_IP_RISK,0,,107,1
1046315,2026-12-28 14:34:24,2026-12-28,0.1830987820967088,0,116392,8608,travel,transfer,26.18,HIGH_VELOCITY_1H,0,,107,1
1045628,2026-12-28 03:07:47,2026-12-28,0.1822430656294376,0,51015,7522,utilities,ecommerce,21.48,NIGHT_TRANSACTION,0,,107,1
1045476,2026-12-28 00:35:53,2026-12-28,0.1815826750779732,0,33076,11170,restaurants,ecommerce,85.21,NIGHT_TRANSACTION,0,,107,1
1046860,2026-12-28 23:39:30,2026-12-28,0.1809807120896267,0,69314,9266,fashion,ecommerce,18.0,NIGHT_TRANSACTION,0,,107,1
1046847,2026-12-28 23:26:26,2026-12-28,0.1804122117876571,0,26266,7230,grocery,ecommerce,18.06,NIGHT_TRANSACTION,0,,107,1
1045737,2026-12-28 04:56:46,2026-12-28,0.1786535704150156,0,22646,116,travel,ecommerce,70.6,NIGHT_TRANSACTION,0,,107,1
1046677,2026-12-28 20:36:42,2026-12-28,0.1781683175061205,0,37183,6792,restaurants,ecommerce,25.28,GENERAL_RISK,0,,107,1
1046513,2026-12-28 17:52:13,2026-12-28,0.1780470551925107,0,24170,10948,utilities,ecommerce,41.67,AMOUNT_SPIKE,0,,107,1
1046109,2026-12-28 11:08:40,2026-12-28,0.1777607245925221,1,14448,9112,travel,ecommerce,119.04,AMOUNT_SPIKE,0,,107,1
1046210,2026-12-28 12:49:57,2026-12-28,0.1771412244827983,0,19092,7877,electronics,card_present,16.68,HIGH_IP_RISK,0,,107,1
1046218,2026-12-28 12:57:01,2026-12-28,0.1761362145710797,0,22642,334,grocery,ecommerce,20.0,HIGH_IP_RISK,0,,107,1
1045564,2026-12-28 02:03:37,2026-12-28,0.1755840349989804,1,47932,9523,grocery,ecommerce,14.35,NIGHT_TRANSACTION,0,,107,1
1045608,2026-12-28 02:47:57,2026-12-28,0.1752488312040339,0,78676,10796,fashion,ecommerce,14.29,NIGHT_TRANSACTION,0,,107,1
1046277,2026-12-28 13:56:32,2026-12-28,0.1749528528090218,0,106087,7100,grocery,card_present,4.33,HIGH_IP_RISK,0,,107,1
1045761,2026-12-28 05:20:22,2026-12-28,0.1735651080816414,0,55264,6675,restaurants,ecommerce,14.52,NIGHT_TRANSACTION,0,,107,1
1046752,2026-12-28 21:51:46,2026-12-28,0.1732293347782699,1,61397,857,grocery,card_present,34.71,AMOUNT_SPIKE,0,,107,1
1045487,2026-12-28 00:46:27,2026-12-28,0.1730237535626044,1,25660,8268,restaurants,ecommerce,13.01,NIGHT_TRANSACTION,0,,107,1
1045583,2026-12-28 02:22:07,2026-12-28,0.1728301177856668,0,101283,9064,grocery,ecommerce,6.46,NIGHT_TRANSACTION,0,,107,1
1046019,2026-12-28 09:38:00,2026-12-28,0.1723556936017796,0,27163,5314,electronics,ecommerce,38.29,AMOUNT_SPIKE,0,,107,1
1045936,2026-12-28 08:15:25,2026-12-28,0.1722039505648593,0,110849,4289,electronics,transfer,50.13,HIGH_IP_RISK,0,,107,1
1045780,2026-12-28 05:39:13,2026-12-28,0.1718777158658544,0,59421,6226,fuel,ecommerce,42.93,NIGHT_TRANSACTION,0,,107,1
1045522,2026-12-28 01:21:48,2026-12-28,0.171814650649013,0,39941,2435,travel,ecommerce,165.86,NIGHT_TRANSACTION,0,,107,1
1045473,2026-12-28 00:32:16,2026-12-28,0.1710944080363771,0,45696,3171,travel,card_present,99.22,NIGHT_TRANSACTION,0,,107,1
1046414,2026-12-28 16:13:44,2026-12-28,0.1698642751269151,1,47462,3657,restaurants,ecommerce,114.99,AMOUNT_SPIKE,0,,107,1
1046048,2026-12-28 10:07:28,2026-12-28,0.1694798298452257,0,58025,4213,utilities,ecommerce,15.06,HIGH_IP_RISK,0,,107,1
1046288,2026-12-28 14:07:26,2026-12-28,0.1684250469573569,0,51858,7960,crypto,ecommerce,214.6,AMOUNT_SPIKE,0,,107,1
1045948,2026-12-28 08:27:57,2026-12-28,0.1675371714131538,0,39974,10961,utilities,ecommerce,17.06,HIGH_VELOCITY_1H,0,,107,1
1046094,2026-12-28 10:53:45,2026-12-28,0.1660807130092651,0,80903,11045,electronics,transfer,204.47,AMOUNT_SPIKE,0,,107,1
1045625,2026-12-28 03:04:08,2026-12-28,0.1648743803924766,0,20553,1186,utilities,transfer,61.34,NIGHT_TRANSACTION,0,,107,1
1046309,2026-12-28 14:28:15,2026-12-28,0.1647880185582954,0,17024,10949,grocery,ecommerce,35.07,GENERAL_RISK,0,,107,1
1045631,2026-12-28 03:10:36,2026-12-28,0.1643672507102543,0,20836,9066,pharmacy,card_present,11.31,NIGHT_TRANSACTION,0,,107,1
1046054,2026-12-28 10:13:04,2026-12-28,0.163209369216715,0,54661,4556,fuel,ecommerce,33.9,HIGH_IP_RISK,0,,107,1
1046202,2026-12-28 12:41:26,2026-12-28,0.1631009064076751,0,105807,2287,grocery,ecommerce,3.56,GENERAL_RISK,0,,107,1
1046463,2026-12-28 17:02:44,2026-12-28,0.1617290371571563,0,66994,11064,utilities,ecommerce,37.12,GENERAL_RISK,0,,107,1
1045954,2026-12-28 08:33:52,2026-12-28,0.1606865587050191,1,34628,667,restaurants,card_present,54.82,HIGH_IP_RISK,0,,107,1
1045533,2026-12-28 01:32:43,2026-12-28,0.1600425256311034,1,35036,10036,utilities,card_present,20.21,NIGHT_TRANSACTION,0,,107,1
1046698,2026-12-28 20:57:31,2026-12-28,0.1600246656707166,0,99942,2962,grocery,ecommerce,45.34,AMOUNT_SPIKE,0,,107,1
1046066,2026-12-28 10:25:59,2026-12-28,0.1588031143010382,0,17964,10639,travel,ecommerce,36.7,GENERAL_RISK,0,,107,1
1046496,2026-12-28 17:35:06,2026-12-28,0.1585676525548158,0,30794,7939,grocery,ecommerce,26.11,HIGH_IP_RISK,0,,107,1
1045646,2026-12-28 03:25:28,2026-12-28,0.1585471956139091,1,52067,7304,electronics,ecommerce,8.93,NIGHT_TRANSACTION,0,,107,1
1046789,2026-12-28 22:28:47,2026-12-28,0.1584620110305993,1,52833,6276,restaurants,ecommerce,17.79,HIGH_IP_RISK,0,,107,1
1045503,2026-12-28 01:02:23,2026-12-28,0.1579254961520979,0,87659,689,fashion,ecommerce,15.74,NIGHT_TRANSACTION,0,,107,1
